Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
D'Cota Dixon,S,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/dcota-dixon-1.html,70,204,4.81,20.0,33.5,119.0,,,Big Ten,44,5,108,71,179,8.5,2.5,5,44,0,11,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Johnnie Dixon,WR,Ohio State,0,0,https://www.sports-reference.com/cfb/players/johnnie-dixon-1.html,70,201,4.41,16.0,37.5,120.0,,4.43,Big Ten,27,5,,,,,,,,,,,,,,,,,,,,,67,1146,17.1,16,5,25,5.0,1,72,1171,16.3,17,,,,,,,,,,,,,,,,,,2019
Tyrel Dodson,LB,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/tyrel-dodson-1.html,72,237,4.6,24.0,,118.0,,,SEC,36,3,106,95,201,18.5,6.0,4,119,2,11,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Greg Dortch,WR,Wake Forest,0,0,https://www.sports-reference.com/cfb/players/greg-dortch-1.html,67,173,,,,,,,ACC,20,2,,,,,,,,,,,,,,,,,,,,,142,1800,12.7,17,12,29,2.4,0,154,1829,11.9,17,,,,,,,,,,,,,,,,,,2019
Jovon Durante,WR,Florida Atlantic,0,0,https://www.sports-reference.com/cfb/players/jovon-durante-1.html,71,160,4.55,,31.5,120.0,7.0,4.31,Big 12,36,3,,,,,,,,,,,,,,,,,,,,,65,873,13.4,5,8,50,6.3,0,73,923,12.6,5,,,,,,,,,,,,,,,,,,2019
Chuma Edoga,OT,USC,3,92,https://www.sports-reference.com/cfb/players/chuma-edoga-1.html,75,308,5.19,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
David Edwards,OT,Wisconsin,5,169,https://www.sports-reference.com/cfb/players/david-edwards-3.html,78,308,5.28,,25.5,99.0,7.69,4.77,Big Ten,2,2,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Mike Edwards,S,Kentucky,3,99,https://www.sports-reference.com/cfb/players/mike-edwards-8.html,70,205,,,,,,,SEC,48,4,190,127,317,21.0,1.5,10,146,2,23,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
T.J. Edwards,LB,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/tj-edwards-3.html,72,230,,16.0,,,,,Big Ten,53,4,215,151,366,37.5,8.0,10,94,1,15,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Emeke Egbule,LB,Houston,6,200,https://www.sports-reference.com/cfb/players/emeke-egbule-1.html,74,245,4.65,20.0,33.0,119.0,7.38,4.38,American,43,4,98,64,162,13.0,5.0,2,0,0,5,7,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Bobby Evans,OT,Oklahoma,3,97,https://www.sports-reference.com/cfb/players/bobby-evans-1.html,76,312,5.2,22.0,,,,,Big 12,2,2,3,3,6,0.5,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Noah Fant,TE,Iowa,1,20,https://www.sports-reference.com/cfb/players/noah-fant-1.html,76,249,4.5,20.0,39.5,127.0,6.81,4.22,Big Ten,30,3,,,,,,,,,,,,,,,,,,,,,78,1083,13.9,19,4,0,0.0,0,82,1083,13.2,19,,,,,,,,,,,,,,,,,,2019
Rashad Fenton,CB,South Carolina,6,201,https://www.sports-reference.com/cfb/players/rashad-fenton-1.html,71,193,4.52,12.0,34.0,117.0,,4.25,SEC,43,4,95,27,122,5.0,0.5,5,24,0,19,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Jazz Ferguson,WR,Northwestern St. (LA),0,0,https://www.sports-reference.com/cfb/players/jazz-ferguson-1.html,77,227,4.45,8.0,37.0,123.0,7.25,4.59,SEC,1,1,,,,,,,,,,,,,,,,,,,,,2,17,8.5,0,0,0,,0,2,17,8.5,0,,,,,,,,,,,,,,,,,,2019
Clelin Ferrell,EDGE,Clemson,1,4,https://www.sports-reference.com/cfb/players/clelin-ferrell-1.html,76,264,,25.0,,,7.26,4.4,ACC,44,4,84,82,166,50.5,27.0,0,0,0,5,1,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Mark Fields,CB,Clemson,0,0,https://www.sports-reference.com/cfb/players/mark-fields-4.html,70,192,4.37,18.0,,,,,ACC,27,4,32,7,39,5.0,1.0,1,42,1,11,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Ryan Finley,QB,North Carolina State,4,104,https://www.sports-reference.com/cfb/players/ryan-finley-1.html,76,213,4.73,,30.5,116.0,7.2,4.2,MWC,46,5,,,,,,,,,,,,,,880,1364,64.5,10501,60,25,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Nick Fitzgerald,QB,Mississippi State,0,0,https://www.sports-reference.com/cfb/players/nick-fitzgerald-2.html,77,226,4.64,,29.5,115.0,,,SEC,44,4,,,,,,,,,,,,,,511,942,54.2,6207,55,30,122.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Cody Ford,OT,Oklahoma,2,38,https://www.sports-reference.com/cfb/players/cody-ford-1.html,76,329,5.21,19.0,28.5,104.0,8.27,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Jack Fox,P,Rice,0,0,https://www.sports-reference.com/cfb/players/jack-fox-1.html,74,213,4.73,,27.5,114.0,,,CUSA,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,100.0,7,15,46.7,59,211,9167,43.4,2019
Hjalte Froholdt,OL,Arkansas,4,118,https://www.sports-reference.com/cfb/players/hjalte-froholdt-1.html,77,306,5.2,31.0,27.5,105.0,7.51,4.54,SEC,5,2,2,2,4,0.0,0.0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Travis Fulgham,WR,Old Dominion,6,184,https://www.sports-reference.com/cfb/players/travis-fulgham-1.html,74,215,4.58,15.0,36.5,126.0,,,CUSA,39,4,,,,,,,,,,,,,,,,,,,,,128,2044,16.0,18,0,0,,0,128,2044,16.0,18,,,,,,,,,,,,,,,,,,2019
Lamont Gaillard,OL,Georgia,6,179,https://www.sports-reference.com/cfb/players/lamont-gaillard-1.html,75,305,,,,,,,SEC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Greg Gaines,DL,Washington,4,134,https://www.sports-reference.com/cfb/players/greg-gaines-2.html,73,312,5.16,30.0,31.0,109.0,,,Pac-12,51,4,75,74,149,21.5,9.5,1,0,0,3,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Malik Gant,S,Marshall,0,0,https://www.sports-reference.com/cfb/players/malik-gant-1.html,72,209,4.63,17.0,34.5,114.0,7.45,4.3,CUSA,29,3,87,103,190,14.0,1.0,2,1,0,13,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Chauncey Gardner-Johnson,S,Florida,4,105,https://www.sports-reference.com/cfb/players/chauncey-gardner-1.html,71,210,4.48,17.0,36.0,117.0,7.03,4.2,SEC,35,3,92,69,161,15.5,4.0,9,301,3,12,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Rashan Gary,DL,Michigan,1,12,https://www.sports-reference.com/cfb/players/rashan-gary-1.html,76,277,4.58,26.0,38.0,120.0,7.26,4.29,Big Ten,34,3,57,62,119,23.0,9.5,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Myles Gaskin,RB,Washington,7,234,https://www.sports-reference.com/cfb/players/myles-gaskin-1.html,69,205,4.58,24.0,35.5,118.0,7.19,4.27,Pac-12,52,4,,,,,,,,,,,,,,,,,,,,,65,465,7.2,5,945,5323,5.6,57,1010,5788,5.7,62,,,,,,,,,,,,,,,,,,2019
Matt Gay,K,Utah,5,145,https://www.sports-reference.com/cfb/players/matt-gay-2.html,72,232,,,,,,,Pac-12,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,100.0,56,65,86.2,253,0,0,,2019
Zach Gentry,TE,Michigan,5,141,https://www.sports-reference.com/cfb/players/zach-gentry-2.html,80,265,4.9,12.0,29.5,110.0,7.4,4.53,Big Ten,21,2,,,,,,,,,,,,,,,,,,,,,49,817,16.7,4,0,0,,0,49,817,16.7,4,,,,,,,,,,,,,,,,,,2019
Joe Giles-Harris,LB,Duke,0,0,https://www.sports-reference.com/cfb/players/joe-giles-harris-1.html,74,234,4.75,17.0,29.5,111.0,,,ACC,34,3,143,170,313,32.5,8.5,2,13,0,8,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Andrew Van ginkel,LB,Wisconsin,5,151,https://www.sports-reference.com/cfb/players/andrew-van-ginkel-1.html,75,241,,17.0,38.0,123.0,6.89,4.14,Big Ten,26,2,65,33,98,19.5,12.0,2,11,1,5,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Kevin Givens,DL,Penn State,0,0,https://www.sports-reference.com/cfb/players/kevin-givens-1.html,73,285,5.08,32.0,31.0,115.0,7.63,4.62,Big Ten,36,3,40,43,83,22.0,13.5,0,0,0,4,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Dan Godsil,LS,Indiana,0,0,https://www.sports-reference.com/cfb/players/dan-godsil-1.html,76,241,5.0,16.0,34.5,118.0,7.56,4.55,Big Ten,7,2,7,1,8,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Terry Godwin,WR,Georgia,7,237,https://www.sports-reference.com/cfb/players/terry-godwin-1.html,71,184,4.55,,36.5,117.0,6.96,,SEC,51,4,,,,,,,,,,,,,,,,,,,,,134,1800,13.4,11,11,51,4.6,1,145,1851,12.8,12,,,,,,,,,,,,,,,,,,2019
Carl Granderson,EDGE,Wyoming,0,0,https://www.sports-reference.com/cfb/players/carl-granderson-1.html,77,254,4.79,,35.0,119.0,7.44,4.41,MWC,42,4,96,77,173,35.5,16.5,3,104,1,3,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Derwin Gray,OT,Maryland,7,219,https://www.sports-reference.com/cfb/players/derwin-gray-2.html,76,320,5.26,26.0,,90.0,,,Big Ten,2,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Gerri Green,EDGE,Mississippi State,6,199,https://www.sports-reference.com/cfb/players/gerri-green-1.html,76,252,4.63,24.0,35.0,114.0,7.27,4.42,SEC,49,4,59,101,160,20.0,8.5,3,84,1,6,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Donnell Greene,OT,Minnesota,0,0,https://www.sports-reference.com/cfb/players/donnell-greene-1.html,77,335,,,,,,,Big Ten,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Dre Greenlaw,LB,Arkansas,5,148,https://www.sports-reference.com/cfb/players/dre-greenlaw-1.html,71,237,,24.0,33.0,117.0,,,SEC,40,4,159,162,321,13.0,4.0,3,8,0,3,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Will Grier,QB,West Virginia,3,100,https://www.sports-reference.com/cfb/players/will-grier-1.html,74,217,4.84,,34.0,112.0,7.09,4.28,SEC,28,3,,,,,,,,,,,,,,516,785,65.7,7354,71,20,169.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Porter Gustin,EDGE,USC,0,0,https://www.sports-reference.com/cfb/players/porter-gustin-1.html,76,255,4.69,31.0,35.5,119.0,,,Pac-12,34,4,84,53,137,33.0,21.5,0,0,0,5,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Emanuel Hall,WR,Missouri,0,0,https://www.sports-reference.com/cfb/players/emanuel-hall-1.html,74,201,4.39,15.0,43.5,141.0,,,SEC,32,4,,,,,,,,,,,,,,,,,,,,,97,2016,20.8,16,0,0,,0,97,2016,20.8,16,,,,,,,,,,,,,,,,,,2019
Nate Hall,LB,Northwestern,0,0,https://www.sports-reference.com/cfb/players/nate-hall-2.html,74,225,,,,,,,Big Ten,45,4,151,110,261,31.0,5.0,5,18,0,10,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Terez Hall,LB,Missouri,0,0,https://www.sports-reference.com/cfb/players/terez-hall-1.html,73,230,,20.0,,,,,SEC,36,4,112,66,178,23.5,6.0,1,0,0,4,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Saquan Hampton,S,Rutgers,6,177,https://www.sports-reference.com/cfb/players/saquan-hampton-1.html,73,206,4.48,14.0,,125.0,,,Big Ten,33,4,115,52,167,7.0,0.0,4,33,0,20,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Terrill Hanks,LB,New Mexico State,0,0,https://www.sports-reference.com/cfb/players/terrill-hanks-1.html,74,242,4.98,21.0,35.5,118.0,,,Sun Belt,45,4,164,227,391,43.5,11.0,8,47,1,14,3,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Chase Hansen,LB,Utah,0,0,https://www.sports-reference.com/cfb/players/chase-hansen-1.html,75,222,,,,,,,Pac-12,38,4,163,107,270,32.5,7.0,6,129,2,16,5,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Mecole Hardman,WR,Georgia,2,56,https://www.sports-reference.com/cfb/players/mecole-hardman-1.html,70,187,4.33,17.0,36.5,119.0,,,SEC,33,3,,,,,,,,,,,,,,,,,,,,,60,961,16.0,11,13,97,7.5,2,73,1058,14.5,13,,,,,,,,,,,,,,,,,,2019
Kelvin Harmon,WR,North Carolina State,6,206,https://www.sports-reference.com/cfb/players/kelvin-harmon-1.html,74,221,4.6,18.0,32.5,117.0,7.15,4.32,ACC,35,3,,,,,,,,,,,,,,,,,,,,,177,2665,15.1,16,0,0,,0,177,2665,15.1,16,,,,,,,,,,,,,,,,,,2019
Damien Harris,RB,Alabama,3,87,https://www.sports-reference.com/cfb/players/damien-harris-1.html,70,216,4.57,16.0,37.0,121.0,,,SEC,54,4,,,,,,,,,,,,,,,,,,,,,52,407,7.8,2,477,3070,6.4,23,529,3477,6.6,25,,,,,,,,,,,,,,,,,,2019
Will Harris,S,Boston Col.,3,81,https://www.sports-reference.com/cfb/players/william-harris-4.html,73,207,4.41,20.0,36.5,123.0,6.91,4.12,ACC,47,4,139,86,225,7.5,1.0,5,65,0,7,6,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
N'Keal Harry,WR,Arizona State,1,32,https://www.sports-reference.com/cfb/players/nkeal-harry-1.html,74,228,4.53,27.0,38.5,122.0,,,Pac-12,37,3,,,,,,,,,,,,,,,,,,,,,213,2889,13.6,22,23,144,6.3,3,236,3033,12.9,25,,,,,,,,,,,,,,,,,,2019
Montre Hartage,CB,Northwestern,0,0,https://www.sports-reference.com/cfb/players/montre-hartage-1.html,71,190,4.68,9.0,34.5,123.0,6.95,4.08,Big Ten,40,4,140,32,172,2.5,0.0,9,87,0,26,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Dwayne Haskins,QB,Ohio State,1,15,https://www.sports-reference.com/cfb/players/dwayne-haskins-1.html,75,231,5.04,,28.5,,,,Big Ten,22,2,,,,,,,,,,,,,,413,590,70.0,5396,54,9,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Phil Haynes,OL,Wake Forest,4,124,https://www.sports-reference.com/cfb/players/phil-haynes-1.html,76,322,5.2,33.0,31.0,108.0,7.76,4.95,ACC,2,2,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Daniel Helm,TE,Duke,0,0,https://www.sports-reference.com/cfb/players/daniel-helm-1.html,76,249,4.89,14.0,,,,,SEC,39,4,,,,,,,,,,,,,,,,,,,,,69,767,11.1,6,0,0,,0,69,767,11.1,6,,,,,,,,,,,,,,,,,,2019
Darrell Henderson,RB,Memphis,3,70,https://www.sports-reference.com/cfb/players/darrell-henderson-1.html,68,208,4.49,22.0,33.5,121.0,,,American,38,3,,,,,,,,,,,,,,,,,,,,,63,758,12.0,8,431,3545,8.2,36,494,4303,8.7,44,,,,,,,,,,,,,,,,,,2019
Nate Herbig,OL,Stanford,0,0,https://www.sports-reference.com/cfb/players/nate-herbig-1.html,75,335,5.41,29.0,24.0,90.0,8.15,5.04,Pac-12,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Karan Higdon,RB,Michigan,0,0,https://www.sports-reference.com/cfb/players/karan-higdon-1.html,69,206,4.49,21.0,34.0,123.0,,,Big Ten,39,4,,,,,,,,,,,,,,,,,,,,,16,177,11.1,0,471,2616,5.6,27,487,2793,5.7,27,,,,,,,,,,,,,,,,,,2019
Justice Hill,RB,Oklahoma State,4,113,https://www.sports-reference.com/cfb/players/justice-hill-1.html,70,198,4.4,21.0,40.0,130.0,,,Big 12,36,3,,,,,,,,,,,,,,,,,,,,,49,304,6.2,1,632,3539,5.6,30,681,3843,5.6,31,,,,,,,,,,,,,,,,,,2019
Trysten Hill,DL,Central Florida,2,58,https://www.sports-reference.com/cfb/players/trysten-hill-1.html,75,308,5.04,28.0,35.0,115.0,7.7,4.38,American,33,3,40,31,71,20.0,6.0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
T.J. Hockenson,TE,Iowa,1,8,https://www.sports-reference.com/cfb/players/tj-hockenson-1.html,77,251,4.7,17.0,37.5,123.0,7.02,4.18,Big Ten,23,2,,,,,,,,,,,,,,,,,,,,,73,1080,14.8,9,1,4,4.0,1,74,1084,14.6,10,,,,,,,,,,,,,,,,,,2019
Alijah Holder,CB,Stanford,0,0,https://www.sports-reference.com/cfb/players/alijah-holder-1.html,73,191,4.6,9.0,36.0,121.0,6.7,4.15,Pac-12,36,4,89,42,131,6.5,0.0,2,63,1,24,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Justin Hollins,EDGE,Oregon,5,156,https://www.sports-reference.com/cfb/players/justin-hollins-1.html,77,248,4.5,25.0,36.5,119.0,7.06,4.4,Pac-12,45,4,98,86,184,36.0,14.0,2,18,1,8,3,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Elijah Holyfield,RB,Georgia,0,0,https://www.sports-reference.com/cfb/players/elijah-holyfield-1.html,70,217,4.78,26.0,29.5,118.0,,,SEC,27,3,,,,,,,,,,,,,,,,,,,,,7,63,9.0,0,215,1340,6.2,9,222,1403,6.3,9,,,,,,,,,,,,,,,,,,2019
Travis Homer,RB,Miami (FL),6,204,https://www.sports-reference.com/cfb/players/travis-homer-1.html,70,201,4.48,17.0,39.5,130.0,7.07,4.31,ACC,33,3,,,,,,,,,,,,,,,,,,,,,37,405,10.9,1,334,1995,6.0,12,371,2400,6.5,13,,,,,,,,,,,,,,,,,,2019
Amani Hooker,S,Iowa,4,116,https://www.sports-reference.com/cfb/players/amani-hooker-1.html,71,210,4.48,14.0,37.0,123.0,6.81,4.1,Big Ten,25,3,80,45,125,3.5,1.0,6,90,1,9,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Albert Huggins,DL,Clemson,0,0,https://www.sports-reference.com/cfb/players/albert-huggins-1.html,75,305,5.12,35.0,25.5,101.0,7.84,4.84,ACC,34,4,34,35,69,13.0,7.5,1,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Lil'Jordan Humphrey,WR,Texas,0,0,https://www.sports-reference.com/cfb/players/liljordan-humphrey-1.html,76,210,4.75,13.0,33.5,119.0,7.09,4.29,Big 12,28,3,,,,,,,,,,,,,,,,,,,,,125,1622,13.0,10,12,66,5.5,2,137,1688,12.3,12,,,,,,,,,,,,,,,,,,2019
Jalen Hurd,WR,Baylor,3,67,https://www.sports-reference.com/cfb/players/jalen-hurd-1.html,77,226,,23.0,,,,,SEC,45,4,,,,,,,,,,,,,,,,,,,,,69,946,13.7,4,48,209,4.4,3,117,1155,9.9,7,,,,,,,,,,,,,,,,,,2019
Mitch Hyatt,OT,Clemson,0,0,https://www.sports-reference.com/cfb/players/mitch-hyatt-1.html,77,303,,28.0,25.5,102.0,7.72,4.52,ACC,4,3,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Alec Ingold,FB,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/alec-ingold-1.html,73,242,4.89,16.0,34.0,116.0,7.35,4.32,Big Ten,36,4,,,,,,,,,,,,,,,,,,,,,14,185,13.2,4,103,343,3.3,17,117,528,4.5,21,,,,,,,,,,,,,,,,,,2019
Andy Isabella,WR,Massachusetts,2,62,https://www.sports-reference.com/cfb/players/andy-isabella-1.html,69,188,4.31,15.0,36.5,121.0,6.95,4.15,MAC,44,4,,,,,,,,,,,,,,,,,,,,,231,3526,15.3,30,40,342,8.6,2,271,3868,14.3,32,,,,,,,,,,,,,,,,,,2019
Martez Ivey,OL,Florida,0,0,https://www.sports-reference.com/cfb/players/martez-ivey-1.html,77,315,,,,,,,SEC,1,1,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Joe Jackson,DL,Miami (FL),5,165,https://www.sports-reference.com/cfb/players/joe-jackson-3.html,76,275,,22.0,27.0,109.0,,,ACC,35,3,65,64,129,35.5,22.5,1,42,1,5,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Mike Jackson,CB,Miami (FL),5,158,https://www.sports-reference.com/cfb/players/michael-jackson-6.html,73,210,4.45,13.0,40.5,130.0,7.12,4.12,ACC,36,4,64,33,97,6.5,3.5,4,0,0,11,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Tyree Jackson,QB,Buffalo,0,0,https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,79,249,4.59,,34.5,120.0,7.09,4.28,MAC,32,3,,,,,,,,,,,,,,533,955,55.8,6999,49,24,129.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Josh Jacobs,RB,Alabama,1,24,https://www.sports-reference.com/cfb/players/joshua-jacobs-1.html,70,220,,,,,,,SEC,40,3,,,,,,,,,,,,,,,,,,,,,48,571,11.9,5,251,1491,5.9,16,299,2062,6.9,21,,,,,,,,,,,,,,,,,,2019
Andre James,OT,UCLA,0,0,https://www.sports-reference.com/cfb/players/andre-james-1.html,76,299,5.32,21.0,29.0,105.0,8.0,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Cece Jefferson,EDGE,Florida,0,0,https://www.sports-reference.com/cfb/players/cece-jefferson-1.html,73,266,5.02,17.0,30.5,108.0,7.5,4.53,SEC,45,4,61,62,123,34.5,10.5,0,0,0,4,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
